player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner
Kaesin-BloodsailBuccaneers,5/22/20,21:28:40,1590215320-20,[Pauldrons of Might],16868,item:16868::::::::60,Mainspec,4,WARRIOR,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cff0070dd|Hitem:12927::::::::60:::1::::|h[Truestrike Shoulders]|h|r,,1,false,Plate,Shoulder,,Sulfuron Harbinger
Kaesin-BloodsailBuccaneers,5/23/20,20:21:48,1590297708-15,[Pauldrons of Wrath],16961,item:16961::::::::60,Mainspec,4,WARRIOR,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cff0070dd|Hitem:12927::::::::60:::1::::|h[Truestrike Shoulders]|h|r,,1,false,Plate,Shoulder,,Chromaggus
Kaesin-BloodsailBuccaneers,5/30/20,18:29:16,1590895756-1,[Waistband of Wrath],16960,item:16960::::::::60,Mainspec,4,WARRIOR,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:16864::::::::60:::::::|h[Belt of Might]|h|r,,1,false,Plate,Waist,,Vaelastrasz the Corrupt
Kaesin-BloodsailBuccaneers,6/05/20,21:35:10,1591425310-19,[Flamewaker Legplates],18861,item:18861::::::::60,Mainspec,4,WARRIOR,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cffa335ee|Hitem:19855::::::::60:::::::|h[Bloodsoaked Legplates]|h|r,,1,false,Plate,Legs,FR set,Sulfuron Harbinger
Kaesin-BloodsailBuccaneers,6/06/20,18:26:08,1591500368-0,[Bracelets of Wrath],16959,item:16959::::::::60,Mainspec,4,WARRIOR,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:16861::::::::60:::::::|h[Bracers of Might]|h|r,,1,false,Plate,Wrist,,Razorgore the Untamed
Kaesin-BloodsailBuccaneers,6/06/20,19:07:25,1591502845-7,[Sabatons of Wrath],16965,item:16965::::::::60,Mainspec,4,WARRIOR,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16862:911:::::::60:::::::|h[Sabatons of Might]|h|r,,1,false,Plate,Feet,,Broodlord Lashlayer
Kaesin-BloodsailBuccaneers,6/06/20,20:46:31,1591508791-15,[Styleen's Impeding Scarab],19431,item:19431::::::::60,Mainspec,3,WARRIOR,Blackwing Lair-40 Player,Flamegor,9,469,40,|cffa335ee|Hitem:19406::::::::60:::::::|h[Drake Fang Talisman]|h|r,|cffa335ee|Hitem:19341::::::::60:::::::|h[Lifegiving Gem]|h|r,1,false,Miscellaneous,Trinket,,Flamegor
Kaesin-BloodsailBuccaneers,6/06/20,21:26:01,1591511161-23,[Archimtiros' Ring of Reckoning],19376,item:19376::::::::60,Minor Upgrade,5,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:22722::::::::60:::::::|h[Seal of the Gurubashi Berserker]|h|r,|cff0070dd|Hitem:18500::::::::60:::1::::|h[Tarnished Elven Ring]|h|r,3,false,Miscellaneous,Finger,,Nefarian
Kaesin-BloodsailBuccaneers,6/13/20,19:14:27,1592108067-8,[Lifegiving Gem],19341,item:19341::::::::60,Mainspec,3,WARRIOR,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:19431::::::::60:::::::|h[Styleen's Impeding Scarab]|h|r,|cff0070dd|Hitem:11815::::::::60:::1::::|h[Hand of Justice]|h|r,1,false,Miscellaneous,Trinket,,Broodlord Lashlayer
Belladonnex-BloodsailBuccaneers,4/25/20,19:45:26,1587876326-12,[Essence Gatherer],19435,item:19435::::::::60,Mainspec,3,PRIEST,Blackwing Lair-40 Player,Firemaw,9,469,40,|cff0070dd|Hitem:13938::::::::60:::1::::|h[Bonecreeper Stylus]|h|r,,1,false,Wands,,,Firemaw
Lunabelle-BloodsailBuccaneers,4/18/20,18:22:24,1587266544-2,[Spineshatter],19335,item:19335::::::::60,Offspec,4,SHAMAN,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:19323:1900:::::::60:::14::::|h[The Unstoppable Force]|h|r,,2,false,One-Handed Maces,Main Hand,,Razorgore the Untamed
Lunabelle-BloodsailBuccaneers,4/24/20,20:43:41,1587793421-12,[Deep Earth Spaulders],18829,item:18829::::::::60,Offspec,4,SHAMAN,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:12927::::::::60:::1::::|h[Truestrike Shoulders]|h|r,,2,false,Mail,Shoulder,,Magmadar
Lunabelle-BloodsailBuccaneers,4/24/20,20:48:50,1587793730-15,[Earthfury Belt],16838,item:16838::::::::60,Offspec,2,SHAMAN,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:20216::::::::60:::11::::|h[Belt of Preserved Heads]|h|r,,2,false,Mail,Waist,,Magmadar
Lunabelle-BloodsailBuccaneers,5/15/20,20:27:03,1589606823-8,[Ring of Binding],18813,item:18813::::::::60,Mainspec,0,SHAMAN,Molten Core-40 Player,Lucifron,9,409,40,|cff0070dd|Hitem:19898::::::::60:::::::|h[Seal of Jin]|h|r,|cffa335ee|Hitem:19325::::::::60:::14::::|h[Don Julio's Band]|h|r,1,false,Miscellaneous,Finger,,Clothie-BloodsailBuccaneers
Lunabelle-BloodsailBuccaneers,5/15/20,20:35:13,1589607313-11,[Earthshaker],17073,item:17073::::::::60,Offspec,2,SHAMAN,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:19323:1900:::::::60:::14::::|h[The Unstoppable Force]|h|r,,2,false,Two-Handed Maces,Two-Hand,,Magmadar
Lunabelle-BloodsailBuccaneers,5/15/20,21:24:51,1589610291-23,[Earthfury Bracers],16840,item:16840::::::::60,Offspec,1,SHAMAN,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:13179:929:::::::60:::1::::|h[Brazecore Armguards]|h|r,,2,false,Mail,Wrist,,Shazzrah
Lunabelle-BloodsailBuccaneers,5/15/20,22:23:55,1589613835-35,[Crown of Destruction],18817,item:18817::::::::60,Mainspec,5,SHAMAN,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:19945:2543:::::::60:::::::|h[Foror's Eyepatch]|h|r,,1,false,Mail,Head,,Ragnaros
Lunabelle-BloodsailBuccaneers,5/16/20,21:04:50,1589695490-17,[Taut Dragonhide Shoulderpads],19389,item:19389::::::::60,Mainspec,4,SHAMAN,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cff0070dd|Hitem:18686::::::::60:::1::::|h[Bone Golem Shoulders]|h|r,,1,false,Leather,Shoulder,,Chromaggus
Lunabelle-BloodsailBuccaneers,5/22/20,20:39:05,1590212345-7,[Earthfury Gauntlets],16839,item:16839::::::::60,Offspec,1,SHAMAN,Molten Core-40 Player,Gehennas,9,409,40,|cffa335ee|Hitem:20257:931:::::::60:::::::|h[Seafury Gauntlets]|h|r,,2,false,Mail,Hands,,Gehennas
Lunabelle-BloodsailBuccaneers,5/23/20,19:00:24,1590292824-6,[Black Brood Pauldrons],19373,item:19373::::::::60,Mainspec,3,SHAMAN,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cff0070dd|Hitem:18686::::::::60:::1::::|h[Bone Golem Shoulders]|h|r,,1,false,Mail,Shoulder,,Broodlord Lashlayer
Lunabelle-BloodsailBuccaneers,5/29/20,19:37:06,1590813426-2,[Head of Onyxia],18422,item:18422::::::::60,Mainspec,0,SHAMAN,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Quest,,,Onyxia
Lunabelle-BloodsailBuccaneers,5/29/20,20:22:34,1590816154-1,[Manastorm Leggings],18872,item:18872::::::::60,Mainspec,0,SHAMAN,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:19887::::::::60:::::::|h[Bloodstained Legplates]|h|r,,1,false,Cloth,Legs,,Lunabelle-BloodsailBuccaneers
Lunabelle-BloodsailBuccaneers,6/05/20,22:19:18,1591427958-31,[Eye of Sulfuras],17204,item:17204::::::::60,Mainspec,4,SHAMAN,Molten Core-40 Player,Ragnaros,9,409,40,,,1,false,Trade Goods,,,Clothie-BloodsailBuccaneers
Lunabelle-BloodsailBuccaneers,6/13/20,20:25:19,1592112319-17,[Primalist's Linked Waistguard],19393,item:19393::::::::60,Offspec,4,SHAMAN,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cff0070dd|Hitem:20216::::::::60:::11::::|h[Belt of Preserved Heads]|h|r,,2,false,Mail,Waist,,Chromaggus
Malanda-BloodsailBuccaneers,3/13/20,20:29:43,1584163783-1,[Felheart Gloves],16805,item:16805::::::::60,Mainspec/Need,4,WARLOCK,Molten Core-40 Player,Lucifron,9,409,40,|cff1eff00|Hitem:18306::::::::60:::1::::|h[Gloves of Shadowy Mist]|h|r,,1,false,Cloth,Hands,,Lucifron
Malanda-BloodsailBuccaneers,3/13/20,21:21:55,1584166915-12,[Felheart Horns],16808,item:16808::::::::60,Offspec/Greed,0,WARLOCK,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16929::::::::60:::::::|h[Nemesis Skullcap]|h|r,,2,false,Cloth,Head,,Garr
Malanda-BloodsailBuccaneers,3/13/20,22:26:35,1584170795-17,[Robe of Volatile Power],19145,item:19145::::::::60,Mainspec/Need,3,WARLOCK,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cff0070dd|Hitem:14136::::::::60:::::::|h[Robe of Winter Night]|h|r,,1,false,Cloth,Chest,,Sulfuron Harbinger
Malanda-BloodsailBuccaneers,3/15/20,18:22:10,1584328930-1,[Sapphiron Drape],17078,item:17078::::::::60,Mainspec/Need,4,WARLOCK,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:15138:2463:::::::60:::::::|h[Onyxia Scale Cloak]|h|r,,1,false,Cloth,Back,,Onyxia
Malanda-BloodsailBuccaneers,3/20/20,21:25:18,1584771918-15,[Felheart Slippers],16803,item:16803::::::::60,Mainspec,5,WARLOCK,Molten Core-40 Player,Shazzrah,9,409,40,|cff1eff00|Hitem:10137::::::1857:226204288:60:::1::::|h[High Councillor's Boots of Shadow Wrath]|h|r,,1,false,Cloth,Feet,,Shazzrah
Malanda-BloodsailBuccaneers,3/20/20,22:01:53,1584774113-20,[Staff of Dominance],18842,item:18842::::::::60,Mainspec,5,WARLOCK,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cff0070dd|Hitem:11750::::::::60:::1::::|h[Kindling Stave]|h|r,,1,false,Staves,Two-Hand,,Golemagg the Incinerator
Malanda-BloodsailBuccaneers,3/28/20,19:14:05,1585455245-6,[Nemesis Bracers],16934,item:16934::::::::60,Mainspec,6,WARLOCK,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:16804::::::::60:::::::|h[Felheart Bracers]|h|r,,1,false,Cloth,Wrist,,Razorgore the Untamed
Malanda-BloodsailBuccaneers,4/03/20,21:36:57,1585982217-9,[Felheart Shoulder Pads],16807,item:16807::::::::60,Mainspec/Need,3,WARLOCK,Molten Core-40 Player,Baron Geddon,9,409,40,|cff1eff00|Hitem:14112::::::::60:::::::|h[Felcloth Shoulders]|h|r,,1,false,Cloth,Shoulder,,Baron Geddon
Malanda-BloodsailBuccaneers,4/10/20,22:00:00,1586588400-25,[Sash of Whispered Secrets],18809,item:18809::::::::60,Mainspec,3,WARLOCK,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:16696::::::::60:::1::::|h[Devout Belt]|h|r,,1,false,Cloth,Waist,,Majordomo Executus
Malanda-BloodsailBuccaneers,4/10/20,22:19:47,1586589587-29,[Nemesis Leggings],16930,item:16930::::::::60,Mainspec,5,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:13170::::::::60:::1::::|h[Skyshroud Leggings]|h|r,,1,false,Cloth,Legs,,Ragnaros
Malanda-BloodsailBuccaneers,4/18/20,19:52:27,1587271947-9,[Nemesis Gloves],16928,item:16928::::::::60,Mainspec,4,WARLOCK,Blackwing Lair-40 Player,Firemaw,9,469,40,|cffa335ee|Hitem:16805::::::::60:::::::|h[Felheart Gloves]|h|r,,1,false,Cloth,Hands,,Firemaw
Malanda-BloodsailBuccaneers,4/25/20,19:11:34,1587874294-9,[Bracers of Arcane Accuracy],19374,item:19374::::::::60,Mainspec,5,WARLOCK,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16934::::::::60:::::::|h[Nemesis Bracers]|h|r,,1,false,Cloth,Wrist,,Broodlord Lashlayer
Malanda-BloodsailBuccaneers,4/25/20,20:32:19,1587879139-16,[Shadow Wing Focus Staff],19355,item:19355::::::::60,Minor Upgrade,4,WARLOCK,Blackwing Lair-40 Player,Flamegor,9,469,40,|cffa335ee|Hitem:18842:2504:::::::60:::::::|h[Staff of Dominance]|h|r,,3,false,Staves,Two-Hand,,Flamegor
Malanda-BloodsailBuccaneers,5/02/20,20:40:52,1588484452-18,[Angelista's Grasp],19388,item:19388::::::::60,Mainspec,5,WARLOCK,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:18809::::::::60:::::::|h[Sash of Whispered Secrets]|h|r,,1,false,Cloth,Waist,,Chromaggus
Malanda-BloodsailBuccaneers,5/09/20,18:23:07,1589080987-1,[Nemesis Bracers],16934,item:16934::::::::60,Offspec,2,WARLOCK,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:19374::::::::60:::::::|h[Bracers of Arcane Accuracy]|h|r,,2,false,Cloth,Wrist,,Razorgore the Untamed
Malanda-BloodsailBuccaneers,5/16/20,18:18:43,1589685523-1,[The Black Book],19337,item:19337::::::::60,Minor Upgrade,0,WARLOCK,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cff0070dd|Hitem:13968::::::::60:::11::::|h[Eye of the Beast]|h|r,|cff0070dd|Hitem:12930::::::::60:::1::::|h[Briarwood Reed]|h|r,3,false,Miscellaneous,Trinket,,Razorgore the Untamed
Medds-BloodsailBuccaneers,3/15/20,18:22:23,1584328943-2,[Onyxia Hide Backpack],17966,item:17966::::::::60,Mainspec/Need,1,PRIEST,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Bag,Bag,,Onyxia
Medds-BloodsailBuccaneers,3/20/20,21:51:42,1584773502-16,[Mantle of Prophecy],16816,item:16816::::::::60,Mainspec,5,PRIEST,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cff0070dd|Hitem:18681::::::::60:::1::::|h[Burial Shawl]|h|r,,1,false,Cloth,Shoulder,,Sulfuron Harbinger
Medds-BloodsailBuccaneers,3/20/20,22:14:17,1584774857-21,[The Eye of Divinity],18646,item:18646::::::::60,Mainspec,4,PRIEST,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:19990::::::::60:::11::::|h[Blessed Prayer Beads]|h|r,|cff0070dd|Hitem:18469::::::::60:::11::::|h[Royal Seal of Eldre'Thalas]|h|r,1,false,Miscellaneous,Trinket,,Majordomo Executus
Medds-BloodsailBuccaneers,3/21/20,19:30:03,1584851403-1,[Belt of Transcendence],16925,item:16925::::::::60,Mainspec,5,PRIEST,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:16817::::::::60:::::::|h[Girdle of Prophecy]|h|r,,1,false,Cloth,Waist,,Vaelastrasz the Corrupt
Medds-BloodsailBuccaneers,4/11/20,19:06:23,1586664383-9,[Essence Gatherer],19435,item:19435::::::::60,Mainspec,3,PRIEST,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cff0070dd|Hitem:13938::::::::60:::1::::|h[Bonecreeper Stylus]|h|r,,1,false,Wands,,,Broodlord Lashlayer
Medds-BloodsailBuccaneers,5/02/20,18:28:53,1588476533-4,[Pendant of the Fallen Dragon],19371,item:19371::::::::60,Mainspec,5,PRIEST,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cff0070dd|Hitem:18317::::::::60:::1::::|h[Tempest Talisman]|h|r,,1,false,Miscellaneous,Neck,,Vaelastrasz the Corrupt
Medds-BloodsailBuccaneers,5/15/20,21:23:45,1589610225-22,[Boots of Prophecy],16811,item:16811::::::::60,Mainspec,3,PRIEST,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:11822:464:::::::60:::1::::|h[Omnicast Boots]|h|r,,1,false,Cloth,Feet,,Shazzrah
Snootchy-BloodsailBuccaneers,4/17/20,19:49:14,1587185354-5,[Deathbringer],17068,item:17068::::::::60,Mainspec,3,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:13952::::::::60:::1::::|h[Iceblade Hacker]|h|r,|cff0070dd|Hitem:12602:1704:::::::60:::1::::|h[Draconian Deflector]|h|r,1,false,One-Handed Axes,One-Hand,,Onyxia
Snootchy-BloodsailBuccaneers,4/17/20,20:34:36,1587188076-11,[Belt of Might],16864,item:16864::::::::60,Mainspec,2,WARRIOR,Molten Core-40 Player,Lucifron,9,409,40,|cff0070dd|Hitem:13502::::::::60:::1::::|h[Handcrafted Mastersmith Girdle]|h|r,,1,false,Plate,Waist,,Lucifron
Snootchy-BloodsailBuccaneers,4/17/20,20:55:06,1587189306-17,[Flamewaker Legplates],18861,item:18861::::::::60,Mainspec,2,WARRIOR,Molten Core-40 Player,Gehennas,9,409,40,|cffa335ee|Hitem:16867:1843:::::::60:::::::|h[Legplates of Might]|h|r,,1,false,Plate,Legs,,Gehennas
Snootchy-BloodsailBuccaneers,4/17/20,22:33:22,1587195202-41,[Legplates of Wrath],16962,item:16962::::::::60,Mainspec,5,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:18861::::::::60:::::::|h[Flamewaker Legplates]|h|r,,1,false,Plate,Legs,,Ragnaros
Snootchy-BloodsailBuccaneers,4/24/20,19:44:37,1587789877-4,[Ring of Binding],18813,item:18813::::::::60,Mainspec,2,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:18399::::::::60:::11::::|h[Ocean's Breeze]|h|r,|cff0070dd|Hitem:17713::::::::60:::1::::|h[Blackstone Ring]|h|r,1,false,Miscellaneous,Finger,,Onyxia
Snootchy-BloodsailBuccaneers,5/08/20,19:47:30,1588999650-2,[Helm of Wrath],16963,item:16963::::::::60,Mainspec,2,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:12640:1508:::::::60:::::::|h[Lionheart Helm]|h|r,,1,false,Plate,Head,,Onyxia
Snootchy-BloodsailBuccaneers,5/08/20,21:04:01,1589004241-16,[Drillborer Disk],17066,item:17066::::::::60,Mainspec,5,WARRIOR,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:12602:1704:::::::60:::1::::|h[Draconian Deflector]|h|r,,1,false,Shields,Off Hand,,Garr
Snootchy-BloodsailBuccaneers,5/08/20,21:50:45,1589007045-27,[Flameguard Gauntlets],19143,item:19143::::::::60,Mainspec,6,WARRIOR,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cff0070dd|Hitem:22714:927:::::::60:::::::|h[Sacrificial Gauntlets]|h|r,,1,false,Plate,Hands,,Golemagg the Incinerator
Snootchy-BloodsailBuccaneers,5/09/20,21:46:56,1589093216-28,[Eskhandar's Collar],18205,item:18205::::::::60,Mainspec,4,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:16309::::::::60:::11::::|h[Drakefire Amulet]|h|r,,1,false,Miscellaneous,Neck,,Onyxia
Snootchy-BloodsailBuccaneers,5/15/20,20:35:07,1589607307-10,[Striker's Mark],17069,item:17069::::::::60,Mainspec,4,WARRIOR,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:12651:664:::::::60:::1::::|h[Blackcrow]|h|r,,1,false,Bows,Ranged,,Magmadar
Snootchy-BloodsailBuccaneers,5/22/20,19:49:42,1590209382-5,[Head of Onyxia],18422,item:18422::::::::60,Mainspec,0,WARRIOR,Onyxia's Lair-40 Player,Unknown,9,249,40,,,1,false,Quest,,,Snootchy-BloodsailBuccaneers
Snootchy-BloodsailBuccaneers,6/05/20,22:00:48,1591426848-24,[Core Forged Greaves],18806,item:18806::::::::60,Mainspec,4,WARRIOR,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:16862:929:::::::60:::::::|h[Sabatons of Might]|h|r,,1,false,Plate,Feet,,Majordomo Executus
Ivo-BloodsailBuccaneers,3/13/20,21:55:50,1584168950-16,[Nightslayer Boots],16824,item:16824::::::::60,Mainspec/Need,4,ROGUE,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:12553::::::::60:::1::::|h[Swiftwalker Boots]|h|r,,1,false,Leather,Feet,,Shazzrah
Ivo-BloodsailBuccaneers,4/11/20,20:15:20,1586668520-15,[Drake Fang Talisman],19406,item:19406::::::::60,Mainspec,5,ROGUE,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cff0070dd|Hitem:13965::::::::60:::11::::|h[Blackhand's Breadth]|h|r,|cff0070dd|Hitem:11815::::::::60:::1::::|h[Hand of Justice]|h|r,1,false,Miscellaneous,Trinket,,Ebonroc
Ivo-BloodsailBuccaneers,4/24/20,21:33:12,1587796392-23,[Schematic: Biznicks 247x128 Accurascope],18290,item:18290::::::::60,Mainspec,1,ROGUE,Molten Core-40 Player,Baron Geddon,9,409,40,,,1,false,Engineering,,,Baron Geddon
Ivo-BloodsailBuccaneers,4/26/20,17:56:33,1587956193-1,[Nightslayer Belt],16827,item:16827::::::::60,Mainspec,4,ROGUE,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:20216::::::::60:::11::::|h[Belt of Preserved Heads]|h|r,,1,false,Leather,Waist,,Ivo-BloodsailBuccaneers
Ivo-BloodsailBuccaneers,5/02/20,21:31:28,1588487488-23,[Head of Nefarian],19002,item:19002::::::::60,Mainspec,0,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,,,1,false,Quest,,,Nefarian
Ivo-BloodsailBuccaneers,5/09/20,19:00:28,1589083228-7,[Bloodfang Boots],16906,item:16906::::::::60,Mainspec,5,ROGUE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16824:1887:::::::60:::::::|h[Nightslayer Boots]|h|r,,1,false,Leather,Feet,,Broodlord Lashlayer
Ivo-BloodsailBuccaneers,5/09/20,20:33:15,1589088795-16,[Bloodfang Spaulders],16832,item:16832::::::::60,Offspec,6,ROGUE,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:16823:2483:::::::60:::::::|h[Nightslayer Shoulder Pads]|h|r,,2,false,Leather,Shoulder,,Chromaggus
Ivo-BloodsailBuccaneers,5/09/20,21:25:06,1589091906-20,[Bloodfang Chestpiece],16905,item:16905::::::::60,Mainspec,6,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:14637:928:::::::60:::1::::|h[Cadaverous Armor]|h|r,,1,false,Leather,Chest,,Nefarian
Ivo-BloodsailBuccaneers,5/23/20,18:34:42,1590291282-3,[Bloodfang Belt],16910,item:16910::::::::60,Mainspec,3,ROGUE,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:16827::::::::60:::::::|h[Nightslayer Belt]|h|r,,1,false,Leather,Waist,,Vaelastrasz the Corrupt
Ivo-BloodsailBuccaneers,6/13/20,19:51:04,1592110264-11,[Bloodfang Gloves],16907,item:16907::::::::60,Offspec,3,ROGUE,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cffa335ee|Hitem:16826:1887:::::::60:::::::|h[Nightslayer Gloves]|h|r,,2,false,Leather,Hands,,Ebonroc
Sinwithagrin-BloodsailBuccaneers,3/22/20,20:47:51,1584942471-3,[Ebony Flame Gloves],19407,item:19407::::::::60,Mainspec,5,WARLOCK,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cffa335ee|Hitem:16805:1887:::::::60:::::::|h[Felheart Gloves]|h|r,,1,false,Cloth,Hands,,Ebonroc
Sinwithagrin-BloodsailBuccaneers,3/27/20,22:37:46,1585381066-27,[Nemesis Leggings],16930,item:16930::::::::60,Mainspec,5,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16810:2544:::::::60:::::::|h[Felheart Pants]|h|r,,1,false,Cloth,Legs,,Ragnaros
Sinwithagrin-BloodsailBuccaneers,3/28/20,19:14:28,1585455268-7,[The Black Book],19337,item:19337::::::::60,Offspec,1,WARLOCK,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cff1eff00|Hitem:11122::::::::60:::11::::|h[Carrot on a Stick]|h|r,|cff0070dd|Hitem:13968::::::::60:::11::::|h[Eye of the Beast]|h|r,2,false,Miscellaneous,Trinket,,Razorgore the Untamed
Sinwithagrin-BloodsailBuccaneers,4/05/20,19:06:24,1586145984-2,[Cloak of the Brood Lord],19378,item:19378::::::::60,Mainspec,4,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:15138::::::::60:::::::|h[Onyxia Scale Cloak]|h|r,,1,false,Cloth,Back,,Nefarian
Sinwithagrin-BloodsailBuccaneers,4/11/20,20:49:38,1586670578-19,[Nemesis Spaulders],16932,item:16932::::::::60,Mainspec,6,WARLOCK,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cff0070dd|Hitem:18681:2483:::::::60:::1::::|h[Burial Shawl]|h|r,,1,false,Cloth,Shoulder,,Chromaggus
Sinwithagrin-BloodsailBuccaneers,4/18/20,19:54:17,1587272057-11,[Band of Dark Dominion],19434,item:19434::::::::60,Mainspec,5,WARLOCK,Blackwing Lair-40 Player,Firemaw,9,469,40,|cff0070dd|Hitem:12545::::::::60:::11::::|h[Eye of Orgrimmar]|h|r,|cff1eff00|Hitem:7553::::::::60:::1::::|h[Band of the Unicorn]|h|r,1,false,Miscellaneous,Finger,,Firemaw
Sinwithagrin-BloodsailBuccaneers,4/18/20,21:28:39,1587277719-28,[Head of Nefarian],19002,item:19002::::::::60,Mainspec,0,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,,,1,false,Quest,,"For OH, I do not PvP and do not plan on it.",Nefarian
Sinwithagrin-BloodsailBuccaneers,4/24/20,22:18:42,1587799122-31,[Talisman of Ephemeral Power],18820,item:18820::::::::60,Mainspec,4,WARLOCK,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cff0070dd|Hitem:18467::::::::60:::11::::|h[Royal Seal of Eldre'Thalas]|h|r,|cff0070dd|Hitem:13968::::::::60:::11::::|h[Eye of the Beast]|h|r,1,false,Miscellaneous,Trinket,Still rolling with Royal Seal,Golemagg the Incinerator
Sinwithagrin-BloodsailBuccaneers,5/02/20,19:02:49,1588478569-6,[Bracers of Arcane Accuracy],19374,item:19374::::::::60,Mainspec,3,WARLOCK,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16934:1886:::::::60:::::::|h[Nemesis Bracers]|h|r,,1,false,Cloth,Wrist,Absolutely NEED for HIT CAP!!!,Broodlord Lashlayer
Sinwithagrin-BloodsailBuccaneers,5/30/20,20:15:56,1590902156-18,[Angelista's Grasp],19388,item:19388::::::::60,Mainspec,3,WARLOCK,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cff0070dd|Hitem:22716::::::::60:::::::|h[Belt of Untapped Power]|h|r,,1,false,Cloth,Waist,"Would rather have dagger, but this is also BiS",Chromaggus
